6,0,-623,-373,17787
6,1,-642,-351,17778
6,2,-642,-347,17774
6,3,-687,-367,17803
6,4,-689,-395,17841
6,5,-689,-374,17800
6,6,-695,-353,17782
6,7,-713,-363,17796
6,8,-701,-359,17767
6,9,-657,-322,17787
6,10,-657,-297,17777
6,11,-672,-268,17755
6,12,-663,-292,17793
6,13,-560,-318,17789
6,14,-544,-349,17779
6,15,-583,-391,17786
6,16,-606,-335,17815
6,17,-602,-353,17834
6,18,-567,-307,17783
6,19,-603,-316,17744
6,20,-676,-337,17753
6,21,-606,-326,17782
6,22,-585,-356,17810
6,23,-588,-341,17805
6,24,-601,-310,17792
6,25,-673,-357,17793
6,26,-673,-333,17754
6,27,-651,-321,17737
6,28,-584,-340,17740
6,29,-639,-353,17763
6,30,-648,-335,17748
6,31,-634,-333,17731
6,32,-666,-332,17733
6,33,-642,-313,17780
6,34,-633,-318,17816
6,35,-644,-322,17737
6,36,-585,-313,17731
6,37,-632,-317,17773
6,38,-607,-330,17770
6,39,-571,-326,17754
6,40,-599,-337,17783
6,41,-801,-746,18059
6,42,-1249,1215,17939
6,43,-3762,-231,17503
6,44,-2318,-661,17444
6,45,-337,-285,17404
6,46,1762,-900,17471
6,47,1154,-685,17624
6,48,1713,-1338,17935
6,49,3298,394,17864
6,50,484,451,17808
6,51,-1821,-37,17818
6,52,-2912,-223,17822
6,53,-308,-950,17809
6,54,443,-353,17719
6,55,730,-1061,17673
6,56,1072,-319,17958
6,57,524,162,17894
6,58,-2532,-106,17787
6,59,-3656,69,17586
6,60,-3061,-571,17563
6,61,-2686,-420,17728
6,62,-2851,-751,17926
6,63,-1621,-568,17768
6,64,1972,470,17805
6,65,745,136,17792
6,66,-1348,271,17789
6,67,-3018,-598,17761
6,68,-1280,-730,17664
6,69,-821,-859,17623
6,70,-271,-972,17614
6,71,1880,-8,17839
6,72,2771,-53,17919
6,73,1974,220,17839
6,74,509,-246,17649
6,75,-130,-821,17675
6,76,-1009,-736,17738
6,77,-2654,-1211,17734
6,78,-17,-366,17775
6,79,1862,-36,17807
6,80,1876,193,17885
6,81,-1270,-126,17918
6,82,-1906,-513,17901
6,83,-1687,-474,17753
6,84,-3258,-763,17643
6,85,-4043,-626,17656
6,86,-2723,-105,17816
6,87,-198,176,17901
6,88,192,322,17818
6,89,193,-182,17751
6,90,-173,-417,17749
6,91,-1157,-690,17790
6,92,-3507,-786,17747
6,93,-1827,-162,17691
6,94,27,5,17727
6,95,1695,225,17849
6,96,975,-284,17898
6,97,1351,-353,17869
6,98,2577,-502,17741
6,99,171,-843,17611
6,100,-1650,-767,17632
6,101,-2196,-550,17755
6,102,8,-144,17784
6,103,624,-197,17771
6,104,1121,-373,17745
6,105,1354,-424,17889
6,106,563,-621,17978
6,107,-2520,-601,17793
6,108,-3371,-222,17640
6,109,-2721,38,17655
6,110,-2264,-15,17769
6,111,-2507,-349,17946
6,112,-1395,-245,17882
6,113,1595,-204,17806
6,114,198,-248,17781
6,115,-1710,-347,17736
6,116,-3240,-146,17782
6,117,-1672,-48,17784
6,118,-1057,-270,17731
6,119,-77,-406,17703
6,120,2065,-456,17957
6,121,2630,-442,17957
6,122,1454,-480,17816
6,123,177,-306,17726
6,124,95,-164,17682
6,125,-935,-463,17760
6,126,-2069,-759,17761
6,127,-1164,-733,17786
6,128,2329,-481,17706
6,129,1996,-396,17784
6,130,-1292,-371,17849
6,131,-1955,-158,17806
6,132,-1912,-152,17728
6,133,-3013,-505,17640
6,134,-3391,-515,17662
6,135,-1895,-329,17844
6,136,38,-164,17842
6,137,78,-95,17850
6,138,-278,186,17762
6,139,-791,194,17797
6,140,-1779,-97,17856
6,141,-3733,-573,17837
6,142,-1610,-465,17744
6,143,379,-327,17732
6,144,1837,-343,17802
6,145,786,-302,17894
6,146,922,-142,17883
6,147,1761,-211,17775
6,148,-247,-736,17658
6,149,-1550,-929,17595
6,150,-1562,-894,17702
6,151,476,-630,17793
6,152,948,-548,17760
6,153,1397,-177,17721
6,154,1230,-101,17815
6,155,220,-271,17849
6,156,-2781,-663,17732
6,157,-3055,-528,17652
6,158,-2251,-353,17638
6,159,-1676,-236,17724
6,160,-2044,-109,17842
6,161,-1217,110,17868
6,162,1014,279,17813
6,163,-449,-178,17726
6,164,-2134,-373,17686
6,165,-3338,-350,17746
6,166,-1756,-296,17698
6,167,-1143,-300,17700
6,168,66,-117,17712
6,169,1818,-60,17825
6,170,2080,-253,17911
6,171,654,-693,17824
6,172,-214,-634,17634
6,173,-60,-567,17625
6,174,-675,-674,17658
6,175,-1520,-685,17811
6,176,-631,-503,17815
6,177,2441,-171,17821
6,178,1893,-462,17788
6,179,273,-563,17784
6,180,-1836,-491,17789
6,181,-1846,-331,17728
6,182,-2683,-328,17680
6,183,-2827,-224,17715
6,184,-1312,5,17871
6,185,-53,-76,17930
6,186,-190,-177,17842
6,187,-602,-97,17719
6,188,-1244,4,17766
6,189,-2162,-136,17834
6,190,-3746,-332,17756
6,191,-1407,-91,17665
6,192,459,-91,17713
6,193,1690,-358,17778
6,194,519,-582,17861
6,195,527,-495,17862
6,196,1038,-393,17806
6,197,-566,-600,17649
6,198,-1485,-688,17701
6,199,-959,-607,17788
6,200,823,-673,17864
6,201,1254,-670,17858
6,202,1585,-421,17741
6,203,1216,-238,17783
6,204,135,-245,17781
6,205,-2752,-421,17751
6,206,-2695,-250,17694
6,207,-1747,-160,17700
6,208,-1181,-290,17778
6,209,-1612,-254,17870
6,210,-1057,-38,17837
6,211,481,210,17789
6,212,-1069,-19,17727
6,213,-2536,-150,17675
6,214,-3351,-196,17765
6,215,-1770,-378,17798
6,216,-1062,-486,17769
6,217,272,-300,17714
6,218,1697,-85,17815
6,219,1611,-183,17853
6,220,-33,-560,17804
6,221,-549,-568,17690
6,222,-207,-516,17684
6,223,-484,-781,17738
6,224,-998,-862,17861
6,225,-123,-591,17870
6,226,2540,-183,17816
6,227,1686,-307,17780
6,228,131,-396,17774
6,229,-1826,-394,17813
6,230,-1836,-379,17737
6,231,-1962,-444,17676
6,232,-2106,-339,17638
6,233,-739,43,17867
6,234,-194,94,17900
6,235,-539,-101,17866
6,236,-1111,-45,17714
6,237,-1204,-43,17728
6,238,-2414,-315,17790
6,239,-3665,-519,17833
6,240,-1311,-151,17735
6,241,436,-28,17712
6,242,1336,-205,17793
6,243,101,-425,17854
6,244,12,-420,17855
6,245,354,-553,17766
6,246,-751,-764,17637
6,247,-1304,-752,17638
6,248,-492,-547,17774
6,249,1031,-476,17834
6,250,1284,-501,17806
6,251,1522,-387,17775
6,252,1065,-311,17782
6,253,-57,-422,17829
6,254,-2662,-552,17792
6,255,-2251,-236,17674
6,256,-1220,-125,17681
6,257,-668,-209,17756
6,258,-1246,-201,17859
6,259,-900,-83,17854
6,260,35,-3,17795
6,261,-1526,-229,17742
6,262,-2720,-272,17698
6,263,-3194,-152,17763
6,264,-1721,-254,17802
6,265,-1088,-359,17789
6,266,236,-276,17732
6,267,1363,-210,17801
6,268,1059,-369,17878
6,269,-648,-650,17800
6,270,-817,-454,17660
6,271,-316,-398,17648
6,272,-237,-562,17667
6,273,-524,-670,17796
6,274,339,-528,17782
6,275,2521,-252,17756
6,276,1483,-398,17752
6,277,47,-479,17746
6,278,-1688,-346,17803
6,279,-1673,-303,17711
6,280,-1699,-359,17650
6,281,-1436,-304,17645
6,282,-220,-59,17781
6,283,13,-24,17838
6,284,-861,-147,17795
6,285,-1402,-20,17747
6,286,-1478,31,17719
6,287,-2487,-245,17766
6,288,-3429,-478,17786
6,289,-2591,-353,17750
6,290,505,-113,17768
6,291,1060,-311,17809
6,292,-238,-395,17853
6,293,-382,-335,17847
6,294,-216,-449,17719
6,295,-855,-687,17612
6,296,-1047,-716,17650
6,297,-6,-525,17820
6,298,1169,-509,17881
6,299,1328,-518,17864
6,300,1424,-290,17759
6,301,866,-260,17775
6,302,-245,-438,17765
6,303,-2459,-640,17747
6,304,-1700,-366,17719
6,305,-726,-244,17750
6,306,-190,-224,17732
6,307,-1043,-177,17830
